0.000,0.000,10000
0.000,0.000,10000
0.360,0.771,9765.952276770025
0.337,0.768,9781.120820008218
0.331,0.766,9800.871152779087
0.414,0.775,9747.670330487192
0.381,0.768,9793.91796643287
0.385,0.776,9749.588606119156
0.367,0.769,9729.723473086953
0.396,0.781,9726.385482929647
0.347,0.771,9769.662237730809
0.366,0.765,9762.64621899277
0.385,0.776,9747.462223120034
0.336,0.764,9777.184060119092
0.367,0.771,9756.291466251016
0.347,0.770,9794.77898067981
0.399,0.776,9714.041354350746
0.394,0.773,9703.745529450476
0.392,0.778,9767.085181150585
0.361,0.773,9772.788762532175
0.359,0.773,9755.908594034612
0.345,0.773,9768.425790894777
0.342,0.760,9810.004810027778
0.337,0.768,9781.576001752168
0.378,0.768,9755.545015975833
0.373,0.768,9758.973721027374
0.343,0.762,9781.099127177149
0.335,0.766,9778.883067667484
0.361,0.776,9782.583291426301
0.355,0.770,9761.38003821671
0.413,0.783,9710.818633850664
0.363,0.770,9755.72546453774
0.381,0.772,9732.446469819173
0.351,0.768,9751.176932569593
0.382,0.773,9745.416892211884
0.317,0.760,9790.685885757208
0.383,0.772,9753.098167613149
0.342,0.766,9743.313351042569
0.359,0.767,9768.957453869283
0.355,0.769,9778.369199082255
0.354,0.763,9801.812678806484
0.316,0.764,9807.852034389973
0.361,0.772,9726.248581677675
0.351,0.770,9751.580115038902
0.372,0.767,9720.7183740139
0.349,0.766,9779.835436798632
0.377,0.766,9760.11226799339
0.355,0.775,9731.309798166156
0.366,0.769,9767.120994690806
0.378,0.767,9752.722956694663
0.358,0.767,9753.136354215443
0.361,0.769,9751.84507548064
0.361,0.761,9786.58551031351
0.345,0.774,9760.71506627649
0.374,0.774,9780.486110791564
0.405,0.780,9672.965507946908
0.391,0.770,9741.209542483091
0.355,0.769,9777.01648800075
0.347,0.767,9737.251674711704
0.352,0.768,9753.249975524843
0.389,0.771,9773.242606647313
0.365,0.765,9760.399653404951
0.339,0.769,9737.070867240429
0.423,0.789,9716.056915931404
0.403,0.777,9755.785586088896
0.349,0.765,9769.3438594006
0.383,0.771,9789.611892398447
0.368,0.777,9768.328963369131
0.365,0.767,9754.651374697685
0.345,0.771,9766.091552969068
0.343,0.764,9788.1285982579
0.383,0.774,9722.185171194375
0.358,0.768,9759.467174269259
0.356,0.767,9742.212003216147
0.394,0.773,9738.538999386132
0.343,0.765,9749.603688560426
0.356,0.772,9695.307525254786
0.364,0.771,9751.203584805131
0.372,0.770,9742.99522356689
0.377,0.771,9748.804215103388
0.371,0.770,9776.291365250945
0.329,0.762,9751.493111170828
0.369,0.769,9762.642450548708
0.370,0.770,9760.965278975666
0.364,0.773,9776.647878453135
0.368,0.768,9774.26602780819
0.375,0.771,9748.224990483373
0.352,0.778,9743.622925639153
0.374,0.780,9732.729474723339
0.327,0.769,9813.186833798885
0.354,0.766,9764.806899569929
0.352,0.771,9766.748246517032
0.355,0.768,9752.347160324454
0.364,0.770,9754.234364807606
0.350,0.768,9760.977615594864
0.357,0.767,9792.44356682524
0.371,0.773,9760.148338086903
0.330,0.769,9765.175031915307
0.401,0.779,9778.105251749977
0.341,0.765,9765.971953172237
