0.000,0.000,500
0.000,0.000,500
0.504,0.863,119.64923683553934
0.550,0.868,133.6677660048008
0.449,0.846,180.01468982547522
0.463,0.848,178.89653485268354
0.431,0.851,162.3119890615344
0.492,0.863,126.4578374773264
0.421,0.847,189.41948447562754
0.475,0.863,131.76489928737283
0.478,0.856,211.71314976457506
0.449,0.848,191.19327084720135
0.494,0.861,127.7220144495368
0.495,0.865,162.76003371551633
0.438,0.851,138.48253943771124
0.451,0.859,145.3091374002397
0.468,0.855,151.5219617113471
0.457,0.854,136.00494314730167
0.509,0.866,133.71829818934202
0.476,0.851,105.57235492020845
0.511,0.866,162.27916362136602
0.441,0.853,188.2330158352852
0.507,0.865,128.03749500215054
0.459,0.858,185.09179954230785
0.501,0.867,176.25325855612755
0.480,0.860,126.34821129962802
0.452,0.854,171.97429215162992
0.479,0.864,137.98142882436514
0.447,0.851,165.1480506695807
0.443,0.850,187.6134260520339
0.492,0.862,163.32266015559435
0.522,0.869,100.85545373614877
0.459,0.855,164.0425786599517
0.470,0.855,202.53351984918118
0.515,0.869,126.47200905531645
0.487,0.854,169.41202425956726
0.474,0.851,127.22461869567633
0.464,0.856,140.3736096546054
0.471,0.857,172.11196287721395
0.487,0.862,165.22002800926566
0.479,0.861,184.770743008703
0.478,0.861,145.79713767021894
0.465,0.852,153.80700325220823
0.531,0.862,140.09687650203705
0.413,0.847,180.7425081152469
0.473,0.862,118.1365558616817
0.478,0.858,175.56475397199392
0.458,0.855,170.50597396492958
0.451,0.855,155.51941526681185
0.484,0.866,185.9358273074031
0.524,0.871,94.8155063688755
0.428,0.848,171.88198725879192
0.448,0.850,168.3429735302925
0.467,0.851,180.77391461282969
0.464,0.851,128.3166516739875
0.441,0.850,140.037492364645
0.444,0.857,137.00465205311775
0.500,0.862,109.52940775454044
0.475,0.862,174.7446618899703
0.432,0.851,161.60033865273
0.453,0.851,187.9203408509493
0.489,0.852,53.39004100859165
0.432,0.853,168.74345885962248
0.481,0.861,144.77311588823795
0.447,0.851,177.2829396277666
